"Date","S_Level_ft","N_level_ft","S_level_m","N_level_m","S_area_m2","N_area_m2","S_vol_m3","N_vol_m3","Total_vol_m3"
"1978-01-01",4198.8,4197.9,1279.79424,1279.51992,2355619597.62961,1378825371.64554,10960635012.0835,6075007054.60568,17035642066.6892
"1978-02-01",4199.1,4198.1,1279.88568,1279.58088,2393683286.22329,1395953825.2564,11177712446.495,6160235919.7035,17337948366.1985
"1978-03-01",4199.4,4198.3,1279.97712,1279.64184,2440506076.56444,1419569471.66777,11399288722.2717,6247152006.13426,17646440728.406
"1978-04-01",4199.8,4198.6,1280.09904,1279.73328,2508836222.862,1450441509.3859,11701277861.8378,6378599297.33853,18079877159.1763
"1978-05-01",4200.2,4198.6,1280.22096,1279.73328,2586098581.96592,1450441509.3859,12013089199.098,6378599297.33853,18391688496.4366
"1978-06-01",4200.25,4198.6,1280.2362,1279.73328,2596627080.15567,1450441509.3859,12053020303.2507,6378599297.33853,18431619600.5892
"1978-07-01",4199.85,4198.4,1280.11428,1279.67232,2517623314.44817,1431377294.8734,11739299591.9999,6290610049.34947,18029909641.3494
"1978-08-01",4199.25,4198,1279.9314,1279.5504,2417094681.39381,1384146002.05076,11288500584.3831,6116777876.48829,17405278460.8714
"1978-09-01",4198.7,4197.6,1279.76376,1279.42848,2344391551.72304,1362863480.42996,10889025674.1743,5949694588.95848,16838720263.1328
"1978-10-01",4198.55,4197.5,1279.71804,1279.398,2327549482.86311,1357542850.0247,10781611667.31,5907923767.07588,16689535434.3859
"1978-11-01",4198.4,4197.3,1279.67232,1279.33704,2307463012.70421,1335294204.28518,10675883139.0838,5825930434.35415,16501813573.438
"1978-12-01",4198.5,4197.3,1279.7028,1279.33704,2321935459.90983,1335294204.28518,10745806998.3555,5825930434.35415,16571737432.7096
"1979-01-01",4198.65,4197.5,1279.74852,1279.398,2338777528.76976,1357542850.0247,10853221005.2197,5907923767.07588,16761144772.2956
"1979-02-01",4198.75,4197.8,1279.779,1279.48944,2350005574.67633,1373504741.24036,10924830343.1289,6033236232.72339,16958066575.8523
"1979-03-01",4199.1,4198.1,1279.88568,1279.58088,2393683286.22329,1395953825.2564,11177712446.495,6160235919.7035,17337948366.1985
"1979-04-01",4199.75,4198.4,1280.0838,1279.67232,2500049131.27584,1431377294.8734,11663256131.6757,6290610049.34947,17953866181.0251
"1979-05-01",4199.85,4198.4,1280.11428,1279.67232,2517623314.44817,1431377294.8734,11739299591.9999,6290610049.34947,18029909641.3494
"1979-06-01",4199.75,4198.3,1280.0838,1279.64184,2500049131.27584,1419569471.66777,11663256131.6757,6247152006.13426,17910408137.8099
"1979-07-01",4199.25,4198,1279.9314,1279.5504,2417094681.39381,1384146002.05076,11288500584.3831,6116777876.48829,17405278460.8714
"1979-08-01",4198.65,4197.6,1279.74852,1279.42848,2338777528.76976,1362863480.42996,10853221005.2197,5949694588.95848,16802915594.1782
"1979-09-01",4198.15,4197.2,1279.59612,1279.30656,2271281894.69034,1324169881.41545,10501073490.9055,5784933767.99344,16286007258.899
"1979-10-01",4197.65,4196.8,1279.44372,1279.18464,2209060438.36767,1289294450.96977,10159307110.5392,5624562983.14734,15783870093.6866
"1979-11-01",4197.6,4196.6,1279.42848,1279.12368,2203272897.57992,1276667666.26361,10125467026.0452,5546185531.02297,15671652557.0681
"1979-12-01",4197.6,4196.6,1279.42848,1279.12368,2203272897.57992,1276667666.26361,10125467026.0452,5546185531.02297,15671652557.0681
"1980-01-01",4197.7,4196.7,1279.45896,1279.15416,2214847979.15541,1282981058.61671,10193147195.0333,5585374257.0853,15778521452.1186
"1980-02-01",4198.25,4197,1279.6266,1279.2456,2285754341.89595,1301921235.67593,10570997350.1771,5702940435.2717,16273937785.4489
"1980-03-01",4198.85,4197.5,1279.80948,1279.398,2361233620.58289,1357542850.0247,10996439681.038,5907923767.07588,16904363448.1139
"1980-04-01",4199.2,4197.8,1279.91616,1279.48944,2409290883.00363,1373504741.24036,11251571205.087,6033236232.72339,17284807437.8104
"1980-05-01",4199.4,4197.9,1279.97712,1279.51992,2440506076.56444,1378825371.64554,11399288722.2717,6075007054.60568,17474295776.8774
"1980-06-01",4200.1,4198.4,1280.19048,1279.67232,2565041585.58628,1431377294.8734,11933226990.7922,6290610049.34947,18223837040.1417
"1980-07-01",4200.35,4198.5,1280.26668,1279.7028,2617684076.53516,1443185118.07913,12132882511.5559,6334068092.56501,18466950604.1209
"1980-08-01",4199.9,4198.3,1280.12952,1279.64184,2526410406.03433,1419569471.66777,11777321322.1621,6247152006.13426,18024473328.2963
"1980-09-01",4199.3,4198,1279.94664,1279.5504,2424898479.78398,1384146002.05076,11325429963.6791,6116777876.48829,17442207840.1674
"1980-10-01",4199.1,4197.8,1279.88568,1279.48944,2393683286.22329,1373504741.24036,11177712446.495,6033236232.72339,17210948679.2183
"1980-11-01",4199,4197.8,1279.8552,1279.48944,2378075689.44283,1373504741.24036,11103853687.9023,6033236232.72339,17137089920.6257
"1980-12-01",4199.25,4197.8,1279.9314,1279.48944,2417094681.39381,1373504741.24036,11288500584.3831,6033236232.72339,17321736817.1065
"1981-01-01",4199.5,4198.1,1280.0076,1279.58088,2456113673.34478,1395953825.2564,11473147480.8638,6160235919.7035,17633383400.5673
"1981-02-01",4199.8,4198.3,1280.09904,1279.64184,2508836222.862,1419569471.66777,11701277861.8378,6247152006.13426,17948429867.972
"1981-03-01",4199.85,4198.4,1280.11428,1279.67232,2517623314.44817,1431377294.8734,11739299591.9999,6290610049.34947,18029909641.3494
"1981-04-01",4200,4198.6,1280.16,1279.73328,2543984589.20678,1450441509.3859,11853364782.4869,6378599297.33853,18231964079.8255
"1981-05-01",4200,4198.6,1280.16,1279.73328,2543984589.20678,1450441509.3859,11853364782.4869,6378599297.33853,18231964079.8255
"1981-06-01",4200.05,4198.7,1280.17524,1279.76376,2554513087.39653,1457697900.69272,11893295886.6396,6423130502.11238,18316426388.7519
"1981-07-01",4199.9,4198.4,1280.12952,1279.67232,2526410406.03433,1431377294.8734,11777321322.1621,6290610049.34947,18067931371.5115
"1981-08-01",4199.2,4198,1279.91616,1279.5504,2409290883.00363,1384146002.05076,11251571205.087,6116777876.48829,17368349081.5753
"1981-09-01",4198.6,4197.6,1279.73328,1279.42848,2333163505.81639,1362863480.42996,10817416336.2646,5949694588.95848,16767110925.2231
"1981-10-01",4198.15,4197.2,1279.59612,1279.30656,2271281894.69034,1324169881.41545,10501073490.9055,5784933767.99344,16286007258.899
"1981-11-01",4198.35,4197.3,1279.65708,1279.33704,2300226789.10146,1335294204.28518,10640921209.4483,5825930434.35415,16466851643.8024
"1981-12-01",4198.4,4197.3,1279.67232,1279.33704,2307463012.70421,1335294204.28518,10675883139.0838,5825930434.35415,16501813573.438
"1982-01-01",4198.6,4197.5,1279.73328,1279.398,2333163505.81639,1357542850.0247,10817416336.2646,5907923767.07588,16725340103.3405
"1982-02-01",4198.8,4197.6,1279.79424,1279.42848,2355619597.62961,1362863480.42996,10960635012.0835,5949694588.95848,16910329601.042
"1982-03-01",4199.2,4197.8,1279.91616,1279.48944,2409290883.00363,1373504741.24036,11251571205.087,6033236232.72339,17284807437.8104
"1982-04-01",4199.8,4198.2,1280.09904,1279.61136,2508836222.862,1407761648.46213,11701277861.8378,6203693962.91904,17904971824.7568
"1982-05-01",4200.25,4198.4,1280.2362,1279.67232,2596627080.15567,1431377294.8734,12053020303.2507,6290610049.34947,18343630352.6001
"1982-06-01",4200.7,4198.7,1280.37336,1279.76376,2678490815.06267,1457697900.69272,12415620808.0326,6423130502.11238,18838751310.145
"1982-07-01",4200.45,4198.6,1280.29716,1279.73328,2638741072.9148,1450441509.3859,12212744719.8618,6378599297.33853,18591344017.2003
"1982-08-01",4200.25,4198.6,1280.2362,1279.73328,2596627080.15567,1450441509.3859,12053020303.2507,6378599297.33853,18431619600.5892
"1982-09-01",4199.75,4198.3,1280.0838,1279.64184,2500049131.27584,1419569471.66777,11663256131.6757,6247152006.13426,17910408137.8099
"1982-10-01",4200.05,4198.6,1280.17524,1279.73328,2554513087.39653,1450441509.3859,11893295886.6396,6378599297.33853,18271895183.9781
"1982-11-01",4200.5,4198.8,1280.3124,1279.79424,2649269571.10455,1464954291.99948,12252675824.0144,6467661706.8859,18720337530.9003
"1982-12-01",4200.9,4199,1280.43432,1279.8552,2707712059.02078,1479467074.61307,12578565792.0509,6556724116.43327,19135289908.4841
"1983-01-01",4201.45,4199.4,1280.60196,1279.97712,2832435875.61394,1517546917.48145,13044436492.1225,6741165069.56942,19785601561.692
"1983-02-01",4201.9,4199.9,1280.73912,1280.12952,2902123965.19865,1550015735.6288,13438624066.0988,6975213962.02502,20413838028.1238
"1983-03-01",4202.25,4200.2,1280.8458,1280.22096,2942388887.81614,1561034632.99602,13750807059.1161,7117562532.80358,20868369591.9197
"1983-04-01",4203,4200.7,1281.0744,1280.37336,3021765957.64266,1572771039.02742,14431377156.7445,7356530870.77486,21787908027.5194
"1983-05-01",4203.5,4201,1281.2268,1280.4648,3070389015.59453,1578491861.30286,14895773076.5585,7500414586.45208,22396187663.0106
"1983-06-01",4204.05,4201.4,1281.39444,1280.58672,3117848980.40881,1597922714.69736,15415098015.041,7694308715.79898,23109406730.84
"1983-07-01",4204.7,4201.6,1281.59256,1280.64768,3179669857.10043,1606686564.24649,16039719151.4322,7791947328.3376,23831666479.7698
"1983-08-01",4204.45,4201.7,1281.51636,1280.67816,3155120391.31964,1610592700.44698,15797769914.6419,7841112408.53932,23638882323.1812
"1983-09-01",4204.4,4201.8,1281.50112,1280.70864,3150461464.95574,1614498836.64751,15749935927.1912,7890277488.7414,23640213415.9327
"1983-10-01",4204.35,4202.1,1281.48588,1280.80008,3145802538.5919,1627346021.07725,15702101939.7413,8038398051.48484,23740499991.2262
"1983-11-01",4204.7,4202.4,1281.59256,1280.89152,3179669857.10043,1642450757.16348,16039719151.4322,8187769258.50413,24227488409.9363
"1983-12-01",4205.05,4202.8,1281.69924,1281.01344,3213459773.54889,1657215872.19877,16380152805.8018,8388894676.92622,24769047482.728
"1984-01-01",4205.9,4203.3,1281.95832,1281.16584,3271501402.30604,1684780725.46945,17221366608.124,8643225785.70091,25864592393.8249
"1984-02-01",4206.3,4203.8,1282.08024,1281.31824,3301093346.67412,1714880270.07365,17622864857.0632,8902009500.7146,26524874357.7778
"1984-03-01",4206.7,4204.3,1282.20216,1281.47064,3330720035.96984,1754730673.2081,18027361397.0551,9166379377.21708,27193740774.2722
"1984-04-01",4207.35,4204.7,1282.40028,1281.59256,3370658249.72452,1785236657.739,18691104728.9383,9382052560.06775,28073157289.0061
"1984-05-01",4207.9,4205,1282.56792,1281.684,3399680746.13341,1801843571.68524,19258482974.9173,9545518890.93726,28804001865.8546
"1984-06-01",4208.6,4205.3,1282.78128,1281.77544,3438797173.4416,1825569637.21347,19987786191.8228,9712473958.42151,29700260150.2443
"1984-07-01",4209.1,4205.6,1282.93368,1281.86688,3479070072.29542,1844714000.19186,20514474267.6936,9880164260.87155,30394638528.5651
"1984-08-01",4208.9,4205.8,1282.87272,1281.92784,3463213199.64038,1851367972.11085,20303034388.9672,9992938109.12529,30295972498.0925
"1984-09-01",4208,4206.8,1282.5984,1282.23264,3404849606.82849,1891261211.50194,19361860028.263,10563845774.2698,29925705802.5328
"1984-10-01",4207.7,4207.1,1282.50696,1282.32408,3389343024.74328,1900291438.41955,19051728868.2268,10737209679.7401,29788938547.9669
"1984-11-01",4207.9,4207.3,1282.56792,1282.38504,3399680746.13341,1907994221.09714,19258482974.9173,10853473659.701,30111956634.6183
"1984-12-01",4208.1,4207.6,1282.62888,1282.47648,3410011385.07118,1918336287.86449,19466028714.4984,11028341983.1326,30494370697.631
"1985-01-01",4208.5,4207.9,1282.7508,1282.56792,3430658498.04204,1926254140.13361,19882703459.4418,11204155013.5424,31086858472.9842
"1985-02-01",4208.8,4208.2,1282.84224,1282.65936,3455074524.24077,1937347759.13153,20197951656.5855,11381084729.9585,31579036386.544
"1985-03-01",4209,4208.5,1282.9032,1282.7508,3471351875.03994,1950029261.49381,20408117121.3482,11558572789.3771,31966689910.7253
"1985-04-01",4209.4,4208.9,1283.02512,1282.87272,3502224664.06175,1966133339.8261,20833545706.7283,11797578321.133,32631124027.8613
"1985-05-01",4209.8,4209.2,1283.14704,1282.96416,3570803641.007,1981427217.3461,21264116202.7921,11978352308.5845,33242468511.3766
"1985-06-01",4209.8,4209.3,1283.14704,1282.99464,3570803641.007,1987061146.31454,21264116202.7921,12038863610.8406,33302979813.6327
"1985-07-01",4209.3,4209.1,1282.99464,1282.93368,3494506466.80627,1975793288.37765,20727188560.3828,11917841006.3283,32645029566.7112
"1985-08-01",4208.9,4208.5,1282.87272,1282.7508,3463213199.64038,1950029261.49381,20303034388.9672,11558572789.3771,31861607178.3443
"1985-09-01",4208.4,4208.1,1282.72032,1282.62888,3425496719.79931,1933120591.67741,19778534773.2056,11321922043.4854,31100456816.6909
"1985-10-01",4208.2,4207.8,1282.65936,1282.53744,3415173163.31392,1923614856.04391,19570197400.7347,11145550670.0726,30715748070.8073
"1985-11-01",4208.1,4207.8,1282.62888,1282.53744,3410011385.07118,1923614856.04391,19466028714.4984,11145550670.0726,30611579384.571
"1985-12-01",4208.3,4208,1282.68984,1282.5984,3420334941.55661,1928893424.22333,19674366086.9701,11262759357.0127,30937125443.9828
"1986-01-01",4208.7,4208.4,1282.81176,1282.72032,3446935848.84121,1945802094.0397,20092868924.2045,11499410102.904,31592279027.1085
"1986-02-01",4208.9,4208.7,1282.87272,1282.81176,3463213199.64038,1958081300.65996,20303034388.9672,11678075555.2551,31981109944.2223
"1986-03-01",4209.7,4209.2,1283.11656,1282.96416,3550516714.44364,1981427217.3461,21156045086.2188,11978352308.5845,33134397394.8032
"1986-04-01",4210.2,4209.8,1283.26896,1283.14704,3625208564.13464,2030675004.68228,21701597898.5795,12344186979.3022,34045784877.8817
"1986-05-01",4211,4210.5,1283.5128,1283.3604,3667378342.63779,2071432817.49618,22590892140.884,12781642254.0812,35372534394.9652
"1986-06-01",4211.5,4211,1283.6652,1283.5128,3685875183.00984,2091983771.64258,23151233813.4845,13098968888.8934,36250202702.3779
"1986-07-01",4211.1,4210.8,1283.54328,1283.45184,3970544565.82461,2083763389.98401,23617697215.5223,12972038234.9684,36589735450.4907
"1986-08-01",4210.8,4210.7,1283.45184,1283.42136,3956507813.58038,2079653199.15475,23255429923.4374,12908572908.0061,36164002831.4436
"1986-09-01",4210.5,4210.3,1283.3604,1283.29944,3941861700.054,2063755292.48549,22893863120.8382,12655807014.5558,35549670135.394
"1986-10-01",4210.4,4210,1283.32992,1283.208,3933086236.91796,2052239004.96948,22774268152.5231,12467054155.2679,35241322307.7911
"1986-11-01",4210.6,4210.2,1283.39088,1283.26896,3946743737.89611,2059916529.98017,23014385388.371,12592889394.7933,35607274783.1643
"1986-12-01",4210.7,4210.3,1283.42136,1283.29944,3951625775.73826,2063755292.48549,23134907655.9047,12655807014.5558,35790714670.4604
"1987-01-01",4210.9,4210.6,1283.48232,1283.39088,3961389851.42253,2075543008.32545,23375952190.9711,12845107581.0434,36221059772.0145
"1987-02-01",4211.1,4210.8,1283.54328,1283.45184,3970544565.82461,2083763389.98401,23617697215.5223,12972038234.9684,36589735450.4907
"1987-03-01",4211.3,4211,1283.60424,1283.5128,3979089918.94449,2091983771.64258,23860142729.5573,13098968888.8934,36959111618.4507
"1987-04-01",4211.5,4211.1,1283.6652,1283.54328,3987635272.0644,2093734038.06526,24102588243.5933,13162861925.118,37265450168.7113
"1987-05-01",4211.4,4211.1,1283.63472,1283.54328,3983362595.50446,2093734038.06526,23981365486.5758,13162861925.118,37144227411.6938
"1987-06-01",4211.2,4211,1283.57376,1283.5128,3974817242.38455,2091983771.64258,23738919972.5398,13098968888.8934,36837888861.4332
"1987-07-01",4210.8,4210.6,1283.45184,1283.39088,3956507813.58038,2075543008.32545,23255429923.4374,12845107581.0434,36100537504.4808
"1987-08-01",4210.3,4210.1,1283.29944,1283.23848,3924310773.78199,2056077767.47481,22654673184.2089,12529971775.0304,35184644959.2393
"1987-09-01",4209.6,4209.6,1283.08608,1283.08608,3810074766.6252,2009111004.39508,21829195771.139,12221319803.3364,34050515574.4753
"1987-10-01",4209.1,4209,1282.93368,1282.9032,3748955946.86458,1970159359.40916,21253789341.8923,11857329704.0718,33111119045.9641
"1987-11-01",4209,4208.9,1282.9032,1282.87272,3739170593.03367,1966133339.8261,21139106016.338,11797578321.133,32936684337.471
"1987-12-01",4209,4208.9,1282.9032,1282.87272,3739170593.03367,1966133339.8261,21139106016.338,11797578321.133,32936684337.471
"1988-01-01",4209,4208.9,1282.9032,1282.87272,3739170593.03367,1966133339.8261,21139106016.338,11797578321.133,32936684337.471
"1988-02-01",4209,4209.1,1282.9032,1282.93368,3739170593.03367,1975793288.37765,21139106016.338,11917841006.3283,33056947022.6664
"1988-03-01",4209.1,4209,1282.93368,1282.9032,3748955946.86458,1970159359.40916,21253789341.8923,11857329704.0718,33111119045.9641
"1988-04-01",4209,4208.9,1282.9032,1282.87272,3739170593.03367,1966133339.8261,21139106016.338,11797578321.133,32936684337.471
"1988-05-01",4209,4208.7,1282.9032,1282.81176,3739170593.03367,1958081300.65996,21139106016.338,11678075555.2551,32817181571.5931
"1988-06-01",4208.6,4208.5,1282.78128,1282.7508,3700129977.6989,1950029261.49381,20686599354.2826,11558572789.3771,32245172143.6597
"1988-07-01",4208.1,4208.2,1282.62888,1282.65936,3659046420.65711,1937347759.13153,20125812179.5279,11381084729.9585,31506896909.4865
"1988-08-01",4207.4,4207.5,1282.41552,1282.446,3612754194.92043,1915697003.77476,19350038300.9105,10969737639.6623,30319775940.5728
"1988-09-01",4206.9,4206.8,1282.26312,1282.23264,3577195808.12528,1891261211.50194,18802095315.3293,10563845774.2698,29365941089.5991
"1988-10-01",4206.2,4206.2,1282.04976,1282.04976,3519973512.99672,1868210349.67143,18044720872.3701,10219826334.8418,28264547207.2119
"1988-11-01",4205.9,4206,1281.95832,1281.9888,3495517441.5144,1858021944.02985,17723243842.9147,10105711957.379,27828955800.2938
"1988-12-01",4205.9,4205.8,1281.95832,1281.92784,3495517441.5144,1851367972.11085,17723243842.9147,9992938109.12529,27716181952.04
"1989-01-01",4205.9,4206,1281.95832,1281.9888,3495517441.5144,1858021944.02985,17723243842.9147,10105711957.379,27828955800.2938
"1989-02-01",4205.9,4206,1281.95832,1281.9888,3495517441.5144,1858021944.02985,17723243842.9147,10105711957.379,27828955800.2938
"1989-03-01",4205.9,4206,1281.95832,1281.9888,3495517441.5144,1858021944.02985,17723243842.9147,10105711957.379,27828955800.2938
"1989-04-01",4206.1,4206.2,1282.01928,1282.04976,3510945925.16826,1868210349.67143,17937111227.7646,10219826334.8418,28156937562.6064
"1989-05-01",4206.1,4206,1282.01928,1281.9888,3510945925.16826,1858021944.02985,17937111227.7646,10105711957.379,28042823185.1436
"1989-06-01",4205.9,4205.8,1281.95832,1281.92784,3495517441.5144,1851367972.11085,17723243842.9147,9992938109.12529,27716181952.04
"1989-07-01",4205.4,4205.3,1281.80592,1281.77544,3458668641.16057,1825569637.21347,17193110802.5692,9712473958.42151,26905584760.9907
"1989-08-01",4204.7,4205,1281.59256,1281.684,3378943789.5036,1801843571.68524,16463244958.9872,9545518890.93726,26008763849.9245
"1989-09-01",4204.4,4204.2,1281.50112,1281.44016,3342268377.02083,1745013318.92478,16155577219.3499,9113031562.74852,25268608782.0984
"1989-10-01",4204,4204.1,1281.3792,1281.40968,3288217349.61978,1735295964.64138,15750126330.4435,9059683748.27956,24809810078.7231
"1989-11-01",4203.7,4203.8,1281.28776,1281.31824,3259087437.39282,1714880270.07365,15451511145.6095,8902009500.7146,24353520646.3241
"1989-12-01",4203.7,4203.8,1281.28776,1281.31824,3259087437.39282,1714880270.07365,15451511145.6095,8902009500.7146,24353520646.3241
"1990-01-01",4203.7,4203.8,1281.28776,1281.31824,3259087437.39282,1714880270.07365,15451511145.6095,8902009500.7146,24353520646.3241
"1990-02-01",4203.7,4203.9,1281.28776,1281.34872,3259087437.39282,1720229440.21583,15451511145.6095,8954172717.26261,24405683862.8721
"1990-03-01",4203.8,4203.8,1281.31824,1281.31824,3268797408.13517,1714880270.07365,15551049540.5544,8902009500.7146,24453059041.269
"1990-04-01",4204,4204,1281.3792,1281.3792,3288217349.61978,1725578610.35805,15750126330.4435,9006335933.811,24756462264.2545
"1990-05-01",4204,4203.9,1281.3792,1281.34872,3288217349.61978,1720229440.21583,15750126330.4435,8954172717.26261,24704299047.7061
"1990-06-01",4203.5,4203.6,1281.2268,1281.25728,3239667495.9082,1704181929.78924,15252434355.7204,8797683067.6182,24050117423.3386
"1990-07-01",4203.2,4203.2,1281.13536,1281.13536,3205470241.64945,1677754708.38069,14958794377.136,8592078753.01664,23550873130.1527
"1990-08-01",4202.7,4202.8,1280.98296,1281.01344,3147851944.66518,1657215872.19877,14474764784.6889,8388894676.92622,22863659461.6152
"1990-09-01",4202.2,4202.2,1280.83056,1280.83056,3090397521.55685,1632380933.10602,13999355296.3695,8088188453.82485,22087543750.1944
"1990-10-01",4201.8,4201.8,1280.70864,1280.70864,3036697619.24124,1614498836.64751,13625734465.6118,7890277488.7414,21516011954.3532
"1990-11-01",4201.7,4201.6,1280.67816,1280.64768,3021261336.34651,1606686564.24649,13533333967.0671,7791947328.3376,21325281295.4047
"1990-12-01",4201.6,4201.4,1280.64768,1280.58672,3005825053.4519,1597922714.69736,13440933468.5231,7694308715.79898,21135242184.3221
"1991-01-01",4201.6,4201.2,1280.64768,1280.52576,3005825053.4519,1588207288.00011,13440933468.5231,7597361651.12553,21038295119.6486
"1991-02-01",4201.7,4201.4,1280.67816,1280.58672,3021261336.34651,1597922714.69736,13533333967.0671,7694308715.79898,21227642682.8661
"1991-03-01",4201.9,4201.6,1280.73912,1280.64768,3052133902.13585,1606686564.24649,13718134964.1558,7791947328.3376,21510082292.4934
"1991-04-01",4202,4201.6,1280.7696,1280.64768,3067570185.03057,1606686564.24649,13810535462.7004,7791947328.3376,21602482791.038
"1991-05-01",4202,4201.6,1280.7696,1280.64768,3067570185.03057,1606686564.24649,13810535462.7004,7791947328.3376,21602482791.038
"1991-06-01",4202.1,4201.6,1280.80008,1280.64768,3078983853.29367,1606686564.24649,13904945379.5346,7791947328.3376,21696892707.8722
"1991-07-01",4201.9,4201.2,1280.73912,1280.52576,3052133902.13585,1588207288.00011,13718134964.1558,7597361651.12553,21315496615.2813
"1991-08-01",4201.4,4200.9,1280.58672,1280.43432,2964614021.44961,1576584920.54438,13258771193.2501,7452453347.89312,20711224541.1433
"1991-09-01",4200.9,4200.5,1280.43432,1280.3124,2845645914.06306,1568957157.51045,12814100391.16,7260608393.65659,20074708784.8166
"1991-10-01",4200.5,4200.1,1280.3124,1280.19048,2782169470.23801,1558393791.49119,12471605610.4567,7069880579.18568,19541486189.6423
"1991-11-01",4200.4,4199.9,1280.28192,1280.12952,2759384237.06164,1550015735.6288,12387819759.8608,6975213962.02502,19363033721.8858
"1991-12-01",4200.6,4199.8,1280.34288,1280.09904,2798038581.19421,1544278521.27126,12557229305.6322,6928229298.48226,19485458604.1144
"1992-01-01",4200.7,4199.8,1280.37336,1280.09904,2813907692.15053,1544278521.27126,12642853000.8083,6928229298.48226,19571082299.2906
"1992-02-01",4200.8,4199.8,1280.40384,1280.09904,2829776803.10674,1544278521.27126,12728476695.9839,6928229298.48226,19656705994.4661
"1992-03-01",4201.2,4200,1280.52576,1280.16,2913064523.23443,1555752949.98639,13079247639.7928,7022198625.56813,20101446265.361
"1992-04-01",4201.3,4200.1,1280.55624,1280.19048,2938839272.34192,1558393791.49119,13169009416.5212,7069880579.18568,20238889995.7068
"1992-05-01",4201.2,4200,1280.52576,1280.16,2913064523.23443,1555752949.98639,13079247639.7928,7022198625.56813,20101446265.361
"1992-06-01",4200.7,4199.5,1280.37336,1280.0076,2813907692.15053,1527066878.19851,12642853000.8083,6787275307.85329,19430128308.6616
"1992-07-01",4200.3,4199.1,1280.25144,1279.88568,2736599003.88544,1488987035.3302,12304033909.2655,6602834354.71748,18906868263.983
"1992-08-01",4199.9,4198.6,1280.12952,1279.73328,2649678720.84942,1450441509.3859,11972916844.5174,6378599297.33853,18351516141.8559
"1992-09-01",4199.3,4198.1,1279.94664,1279.58088,2542499399.14217,1395953825.2564,11499020758.0998,6160235919.7035,17659256677.8033
"1992-10-01",4198.8,4197.8,1279.79424,1279.48944,2469077422.31641,1373504741.24036,11116615092.1718,6033236232.72339,17149851324.8952
"1992-11-01",4198.6,4197.7,1279.73328,1279.45896,2445036927.00841,1368184110.83514,10966496478.1015,5991465410.84078,16957961888.9423
"1992-12-01",4198.6,4197.5,1279.73328,1279.398,2445036927.00841,1357542850.0247,10966496478.1015,5907923767.07588,16874420245.1774
"1993-01-01",4198.9,4197.5,1279.82472,1279.398,2481097669.97045,1357542850.0247,11191674399.2073,5907923767.07588,17099598166.2831
"1993-02-01",4199.2,4197.7,1279.91616,1279.45896,2526038905.30296,1368184110.83514,11421591740.8141,5991465410.84078,17413057151.6549
"1993-03-01",4199.6,4197.9,1280.03808,1279.51992,2593984970.32795,1378825371.64554,11733638305.6334,6075007054.60568,17808645360.2391
"1993-04-01",4200.2,4197.9,1280.22096,1279.51992,2713813770.70924,1378825371.64554,12220248058.6703,6075007054.60568,18295255113.276
"1993-05-01",4200.3,4197.9,1280.25144,1279.51992,2736599003.88544,1378825371.64554,12304033909.2655,6075007054.60568,18379040963.8712
"1993-06-01",4200.7,4197.7,1280.37336,1279.45896,2813907692.15053,1368184110.83514,12642853000.8083,5991465410.84078,18634318411.6491
"1993-07-01",4200.8,4197.6,1280.40384,1279.42848,2829776803.10674,1362863480.42996,12728476695.9839,5949694588.95848,18678171284.9423
"1993-08-01",4200.4,4197.2,1280.28192,1279.30656,2759384237.06164,1324169881.41545,12387819759.8608,5784933767.99344,18172753527.8542
"1993-09-01",4199.9,4196.9,1280.12952,1279.21512,2649678720.84942,1295607843.32287,11972916844.5174,5663751709.20967,17636668553.7271
"1993-10-01",4199.6,4196.7,1280.03808,1279.15416,2593984970.32795,1282981058.61671,11733638305.6334,5585374257.0853,17319012562.7188
"1993-11-01",4199.7,4197,1280.06856,1279.2456,2612549553.83506,1301921235.67593,11813397818.5946,5702940435.2717,17516338253.8663
"1993-12-01",4199.5,4197,1280.0076,1279.2456,2575420386.82072,1301921235.67593,11653878792.6718,5702940435.2717,17356819227.9435
"1994-01-01",4199.6,4197.2,1280.03808,1279.30656,2473687856.51722,1324169881.41545,11549190941.1887,5784933767.99344,17334124709.1821
"1994-02-01",4199.6,4197.5,1280.03808,1279.398,2473687856.51722,1357542850.0247,11549190941.1887,5907923767.07588,17457114708.2645
"1994-03-01",4199.8,4197.7,1280.09904,1279.45896,2508836222.862,1368184110.83514,11701277861.8378,5991465410.84078,17692743272.6786
"1994-04-01",4200,4198,1280.16,1279.5504,2543984589.20678,1384146002.05076,11853364782.4869,6116777876.48829,17970142658.9752
"1994-05-01",4200.2,4198.2,1280.22096,1279.61136,2586098581.96592,1407761648.46213,12013089199.098,6203693962.91904,18216783162.0171
"1994-06-01",4200,4198.2,1280.16,1279.61136,2543984589.20678,1407761648.46213,11853364782.4869,6203693962.91904,18057058745.406
"1994-07-01",4199.5,4197.9,1280.0076,1279.51992,2456113673.34478,1378825371.64554,11473147480.8638,6075007054.60568,17548154535.4695
"1994-08-01",4198.9,4197.4,1279.82472,1279.36752,2366847643.53626,1346418527.15498,11032244349.9932,5866927100.71517,16899171450.7083
"1994-09-01",4198.1,4197,1279.58088,1279.2456,2264045671.08759,1301921235.67593,10466111561.27,5702940435.2717,16169051996.5417
