"Date" "Slevel_ft" "Slevel_m" "Sarea_m2" "Svol_m3" "Nlevel_ft" "Nlevel_m" "Narea_m2" "Nvol_m3" "TotalArea_m2" "TotalVol_m3"
2007-09-25 4195.17 1278.687816 1848740589.85081 8627768049.43828 4194.68 1278.538464 1113031514.82751 4847575472.70715 2961772104.67832 13475343522.1454
2007-09-26 4195.15 1278.68172 1846620845.54614 8616445736.68788 4194.66 1278.532368 1110388258.43762 4840875518.63644 2957009103.98376 13457321255.3243
2007-09-27 4195.15 1278.68172 1846620845.54614 8616445736.68788 4194.64 1278.526272 1107745002.04773 4834175564.56574 2954365847.59387 13450621301.2536
2007-09-28 4195.03 1278.645144 1833902379.71822 8548511860.1863 4194.6 1278.51408 1102458489.26805 4820775656.42457 2936360868.98627 13369287516.6109
2007-09-29 4195.24 1278.709152 1856159694.91703 8667396144.06385 4194.8 1278.57504 1128891053.16665 4887775197.13089 2985050748.08368 13555171341.1947
2007-09-30 4195.11 1278.669528 1842381356.93678 8593801111.18707 4194.62 1278.520176 1105101745.65784 4827475610.49503 2947483102.59462 13421276721.6821
2007-10-01 4195.26 1278.715248 1858279439.22179 8678718456.81467 4194.7 1278.54456 1115674771.2173 4854275426.77761 2973954210.43909 13532993883.5923
2007-10-02 4195.13 1278.675624 1844501101.24154 8605123423.93789 4194.63 1278.523224 1106423373.85279 4830825587.53038 2950924475.09432 13435949011.4683
2007-10-03 4195.14 1278.678672 1845560973.39388 8610784580.3131 4194.64 1278.526272 1107745002.04773 4834175564.56574 2953305975.44161 13444960144.8788
2007-10-04 4195.14 1278.678672 1845560973.39388 8610784580.3131 4194.69 1278.541512 1114353143.02236 4850925449.74225 2959914116.41623 13461710030.0553
2007-10-05 4195.22 1278.703056 1854039950.61243 8656073831.31387 4194.86 1278.593328 1136820822.33612 4907875059.3425 2990860772.94855 13563948890.6564
2007-10-06 4195.19 1278.693912 1850860334.15541 8639090362.18826 4194.62 1278.520176 1105101745.65784 4827475610.49503 2955962079.81325 13466565972.6833
2007-10-07 4195.15 1278.68172 1846620845.54614 8616445736.68788 4194.6 1278.51408 1102458489.26805 4820775656.42457 2949079334.81419 13437221393.1124
2007-10-08 4195.14 1278.678672 1845560973.39388 8610784580.3131 4194.58 1278.507984 1099815232.87816 4814075702.35387 2945376206.27204 13424860282.667
2007-10-09 4195.16 1278.684768 1847680717.69847 8622106893.06308 4194.6 1278.51408 1102458489.26805 4820775656.42457 2950139206.96652 13442882549.4877
2007-10-10 4195.16 1278.684768 1847680717.69847 8622106893.06308 4194.61 1278.517128 1103780117.4629 4824125633.45968 2951460835.16137 13446232526.5228
2007-10-11 4195.2 1278.69696 1851920206.30775 8644751518.56346 4194.6 1278.51408 1102458489.26805 4820775656.42457 2954378695.5758 13465527174.988
2007-10-12 4195.13 1278.675624 1844501101.24154 8605123423.93789 4194.58 1278.507984 1099815232.87816 4814075702.35387 2944316334.1197 13419199126.2918
2007-10-13 4195.17 1278.687816 1848740589.85081 8627768049.43828 4194.65 1278.52932 1109066630.24258 4837525541.60084 2957807220.09339 13465293591.0391
2007-10-14 4195.13 1278.675624 1844501101.24154 8605123423.93789 4194.56 1278.501888 1097171976.48837 4807375748.28341 2941673077.72991 13412499172.2213
2007-10-15 4195.12 1278.672576 1843441229.08912 8599462267.56227 4194.53 1278.492744 1093207091.90344 4797325817.1771 2936648320.99255 13396788084.7394
2007-10-16 4195.16 1278.684768 1847680717.69847 8622106893.06308 4194.61 1278.517128 1103780117.4629 4824125633.45968 2951460835.16137 13446232526.5228
2007-10-17 4195.24 1278.709152 1856159694.91703 8667396144.06385 4194.71 1278.547608 1116996399.41225 4857625403.81296 2973156094.32928 13525021547.8768
2007-10-18 4195.16 1278.684768 1847680717.69847 8622106893.06308 4194.56 1278.501888 1097171976.48837 4807375748.28341 2944852694.18684 13429482641.3465
2007-10-19 4195.1 1278.66648 1841321484.78452 8588139954.81229 4194.52 1278.489696 1091885463.70859 4793975840.142 2933206948.49311 13382115794.9543
2007-10-20 4195.29 1278.724392 1861459055.67872 8695701925.93986 4194.68 1278.538464 1113031514.82751 4847575472.70715 2974490570.50623 13543277398.647
2007-10-21 4195.2 1278.69696 1851920206.30775 8644751518.56346 4194.58 1278.507984 1099815232.87816 4814075702.35387 2951735439.18591 13458827220.9173
2007-10-22 4195.1 1278.66648 1841321484.78452 8588139954.81229 4194.5 1278.4836 1089242207.3187 4787275886.07129 2930563692.10322 13375415840.8836
2007-10-23 4195.11 1278.669528 1842381356.93678 8593801111.18707 4194.5 1278.4836 1089242207.3187 4787275886.07129 2931623564.25548 13381076997.2584
2007-10-24 4195.11 1278.669528 1842381356.93678 8593801111.18707 4194.5 1278.4836 1089242207.3187 4787275886.07129 2931623564.25548 13381076997.2584
2007-10-25 4195.12 1278.672576 1843441229.08912 8599462267.56227 4194.5 1278.4836 1089242207.3187 4787275886.07129 2932683436.40782 13386738153.6336
2007-10-26 4195.12 1278.672576 1843441229.08912 8599462267.56227 4194.62 1278.520176 1105101745.65784 4827475610.49503 2948542974.74696 13426937878.0573
2007-10-27 4195.1 1278.66648 1841321484.78452 8588139954.81229 4194.51 1278.486648 1090563835.51364 4790625863.10665 2931885320.29816 13378765817.9189
2007-10-28 4195.11 1278.669528 1842381356.93678 8593801111.18707 4194.5 1278.4836 1089242207.3187 4787275886.07129 2931623564.25548 13381076997.2584
2007-10-29 4195.12 1278.672576 1843441229.08912 8599462267.56227 4194.5 1278.4836 1089242207.3187 4787275886.07129 2932683436.40782 13386738153.6336
2007-10-30 4195.18 1278.690864 1849800462.00315 8633429205.81348 4194.58 1278.507984 1099815232.87816 4814075702.35387 2949615694.88131 13447504908.1674
2007-10-31 4195.16 1278.684768 1847680717.69847 8622106893.06308 4194.55 1278.49884 1095850348.29342 4804025771.24806 2943531065.9919 13426132664.3111
2007-11-01 4195.11 1278.669528 1842381356.93678 8593801111.18707 4194.5 1278.4836 1089242207.3187 4787275886.07129 2931623564.25548 13381076997.2584
2007-11-02 4195.12 1278.672576 1843441229.08912 8599462267.56227 4194.5 1278.4836 1089242207.3187 4787275886.07129 2932683436.40782 13386738153.6336
2007-11-03 4195.1 1278.66648 1841321484.78452 8588139954.81229 4194.49 1278.480552 1088868983.46015 4783984476.69453 2930190468.24467 13372124431.5068
2007-11-04 4195.1 1278.66648 1841321484.78452 8588139954.81229 4194.49 1278.480552 1088868983.46015 4783984476.69453 2930190468.24467 13372124431.5068
2007-11-05 4195.1 1278.66648 1841321484.78452 8588139954.81229 4194.5 1278.4836 1089242207.3187 4787275886.07129 2930563692.10322 13375415840.8836
2007-11-06 4195.1 1278.66648 1841321484.78452 8588139954.81229 4194.49 1278.480552 1088868983.46015 4783984476.69453 2930190468.24467 13372124431.5068
2007-11-07 4195.1 1278.66648 1841321484.78452 8588139954.81229 4194.48 1278.477504 1088495759.6016 4780693067.31776 2929817244.38612 13368833022.1301
2007-11-08 4195.1 1278.66648 1841321484.78452 8588139954.81229 4194.49 1278.480552 1088868983.46015 4783984476.69453 2930190468.24467 13372124431.5068
2007-11-09 4195.1 1278.66648 1841321484.78452 8588139954.81229 4194.48 1278.477504 1088495759.6016 4780693067.31776 2929817244.38612 13368833022.1301
2007-11-10 4195.11 1278.669528 1842381356.93678 8593801111.18707 4194.47 1278.474456 1088122535.74308 4777401657.94125 2930503892.67986 13371202769.1283
2007-11-11 4195.15 1278.68172 1846620845.54614 8616445736.68788 4194.53 1278.492744 1093207091.90344 4797325817.1771 2939827937.44957 13413771553.865
2007-11-12 4195.12 1278.672576 1843441229.08912 8599462267.56227 4194.51 1278.486648 1090563835.51364 4790625863.10665 2934005064.60276 13390088130.6689
2007-11-13 4195.15 1278.68172 1846620845.54614 8616445736.68788 4194.54 1278.495792 1094528720.09848 4800675794.21271 2941149565.64461 13417121530.9006
2007-11-14 4195.15 1278.68172 1846620845.54614 8616445736.68788 4194.54 1278.495792 1094528720.09848 4800675794.21271 2941149565.64461 13417121530.9006
2007-11-15 4195.1 1278.66648 1841321484.78452 8588139954.81229 4194.48 1278.477504 1088495759.6016 4780693067.31776 2929817244.38612 13368833022.1301
2007-11-16 4195.09 1278.663432 1840261612.63218 8582478798.43709 4194.47 1278.474456 1088122535.74308 4777401657.94125 2928384148.37526 13359880456.3783
2007-11-17 4195.1 1278.66648 1841321484.78452 8588139954.81229 4194.44 1278.465312 1087002864.16744 4767527429.81095 2928324348.95196 13355667384.6232
2007-11-18 4195.1 1278.66648 1841321484.78452 8588139954.81229 4194.46 1278.471408 1087749311.88453 4774110248.56448 2929070796.66905 13362250203.3768
2007-11-19 4195.14 1278.678672 1845560973.39388 8610784580.3131 4194.52 1278.489696 1091885463.70859 4793975840.142 2937446437.10246 13404760420.4551
