STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,DLY-PRCP-25PCTL,DLY-PRCP-50PCTL,DLY-PRCP-75PCTL,MTD-PRCP-NORMAL,YTD-PRCP-NORMAL,DLY-PRCP-PCTALL-GE001HI,DLY-PRCP-PCTALL-GE010HI,DLY-PRCP-PCTALL-GE050HI,DLY-PRCP-PCTALL-GE100HI,DLY-SNOW-PCTALL-GE001TI,DLY-TAVG-NORMAL,DLY-DUTR-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-TAVG-STDDEV,DLY-DUTR-STDDEV,DLY-TMAX-STDDEV,DLY-TMIN-STDDEV
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100828,0.13,0.3,0.64,1.93,22.07,191,110,16,-9999,0,20.3,1,29.7,10.9,-15.6,-14.3,-15.1,-14.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100829,0.13,0.3,0.64,2.03,22.17,192,111,17,-9999,0,20.2,1,29.6,10.8,-15.5,-14.3,-15.1,-14.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100830,0.13,0.3,0.66,2.13,22.28,192,112,17,-9999,0,19.9,1,29.3,10.6,-15.5,-14.3,-15.1,-14.7
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100831,0.13,0.3,0.66,2.21,22.35,193,112,18,-9999,0,19.8,1,29.1,10.4,-15.4,-14.3,-15,-14.7
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100901,0.13,0.3,0.66,0.1,22.45,194,112,18,3,0,19.6,0.9,28.9,10.2,-15.4,-14.3,-14.9,-14.7
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100902,0.13,0.3,0.66,0.2,22.56,194,112,19,3,0,19.3,0.9,28.7,10,-15.4,-14.3,-14.9,-14.7
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100903,0.13,0.3,0.69,0.28,22.63,196,113,19,3,0,19.2,0.9,28.5,9.8,-15.3,-14.3,-14.8,-14.7
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100904,0.13,0.33,0.69,0.38,22.73,197,114,20,3,0,18.9,0.9,28.3,9.6,-15.3,-14.3,-14.8,-14.7
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100905,0.13,0.33,0.69,0.48,22.83,197,115,20,3,0,18.7,0.9,28.1,9.3,-15.3,-14.3,-14.8,-14.7
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100906,0.13,0.33,0.69,0.58,22.94,197,115,21,4,0,18.5,0.9,27.9,9.2,-15.2,-14.3,-14.7,-14.6
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100907,0.13,0.33,0.71,0.66,23.01,198,116,21,4,0,18.3,0.9,27.7,8.9,-15.2,-14.3,-14.7,-14.6
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100908,0.13,0.33,0.71,0.76,23.11,198,116,21,4,0,18.1,0.9,27.4,8.7,-15.1,-14.2,-14.6,-14.6
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100909,0.13,0.33,0.71,0.86,23.22,197,116,22,4,0,17.8,1,27.2,8.5,-15.1,-14.2,-14.6,-14.6
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100910,0.13,0.33,0.71,0.97,23.32,197,116,22,4,0,17.6,1,27,8.2,-15.1,-14.2,-14.5,-14.6
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100911,0.13,0.33,0.74,1.07,23.42,196,116,22,4,0,17.4,1,26.8,8,-15,-14.2,-14.4,-14.5
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100912,0.13,0.33,0.74,1.17,23.52,195,116,22,4,0,17.2,1,26.6,7.8,-14.9,-14.1,-14.3,-14.5
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100913,0.13,0.36,0.74,1.27,23.62,194,115,23,4,0,16.9,1.1,26.4,7.6,-14.9,-14.1,-14.3,-14.5
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100914,0.13,0.36,0.76,1.37,23.72,192,115,23,4,0,16.7,1.1,26.2,7.3,-14.9,-14.1,-14.2,-14.5
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100915,0.13,0.36,0.76,1.47,23.83,192,115,24,4,0,16.5,1.1,25.9,7.1,-14.8,-14,-14.2,-14.5
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100916,0.15,0.36,0.79,1.57,23.93,191,115,24,4,0,16.3,1.1,25.7,6.8,-14.8,-14,-14.1,-14.5
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100917,0.15,0.36,0.79,1.68,24.03,191,115,24,3,0,16.1,1.1,25.5,6.6,-14.8,-13.9,-14,-14.5
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100918,0.15,0.36,0.81,1.78,24.13,190,116,25,3,0,15.8,1.2,25.3,6.4,-14.7,-13.9,-13.9,-14.5
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100919,0.15,0.38,0.81,1.88,24.23,190,116,25,3,0,15.6,1.2,25.1,6.1,-14.7,-13.9,-13.9,-14.5
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100920,0.15,0.38,0.81,1.98,24.33,190,116,26,3,0,15.4,1.2,24.9,5.9,-14.7,-13.8,-13.8,-14.5
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100921,0.15,0.38,0.84,2.08,24.43,189,116,26,3,0,15.2,1.2,24.7,5.7,-14.6,-13.8,-13.7,-14.5
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100922,0.15,0.38,0.84,2.18,24.54,188,116,26,3,0,14.9,1.2,24.4,5.4,-14.6,-13.8,-13.7,-14.5
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100923,0.15,0.41,0.84,2.29,24.64,188,116,27,3,0,14.7,1.3,24.2,5.2,-14.6,-13.7,-13.6,-14.5
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100924,0.15,0.41,0.86,2.39,24.74,187,116,27,3,0,14.5,1.3,24,4.9,-14.6,-13.7,-13.6,-14.5
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100925,0.15,0.41,0.86,2.46,24.82,186,116,27,3,0,14.3,1.3,23.8,4.7,-14.6,-13.7,-13.5,-14.5
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100926,0.15,0.41,0.86,2.57,24.92,186,116,27,3,0,14.1,1.3,23.6,4.5,-14.6,-13.6,-13.4,-14.6
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100927,0.15,0.41,0.86,2.64,24.99,185,116,27,3,0,13.8,1.3,23.3,4.3,-14.6,-13.6,-13.4,-14.6
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100928,0.15,0.43,0.89,2.74,25.1,184,116,27,3,0,13.6,1.3,23.2,4.1,-14.6,-13.6,-13.4,-14.6
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100929,0.15,0.43,0.89,2.84,25.2,184,116,27,3,0,13.4,1.3,22.9,3.8,-14.5,-13.5,-13.3,-14.6
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100930,0.15,0.43,0.89,2.95,25.3,183,116,26,2,0,13.2,1.3,22.7,3.6,-14.5,-13.4,-13.3,-14.6
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101001,0.15,0.43,0.89,0.1,25.4,182,115,26,-9999,1,12.9,1.3,22.4,3.4,-14.5,-13.4,-13.2,-14.6
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101002,0.15,0.43,0.89,0.2,25.5,181,115,26,-9999,1,12.7,1.2,22.2,3.2,-14.5,-13.3,-13.2,-14.7
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101003,0.15,0.43,0.89,0.3,25.6,180,115,26,-9999,1,12.5,1.2,22,3,-14.5,-13.3,-13.1,-14.7
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101004,0.15,0.43,0.89,0.43,25.73,179,115,25,-9999,1,12.3,1.2,21.8,2.8,-14.5,-13.3,-13.1,-14.7
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101005,0.15,0.43,0.89,0.53,25.83,179,114,25,-9999,2,12.1,1.1,21.5,2.6,-14.5,-13.2,-13.1,-14.7
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101006,0.15,0.43,0.89,0.64,25.93,179,115,25,-9999,2,11.8,1.1,21.3,2.4,-14.5,-13.2,-13,-14.7
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101007,0.15,0.43,0.86,0.74,26.03,179,115,24,-9999,2,11.7,1,21.1,2.3,-14.5,-13.1,-13,-14.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101008,0.15,0.43,0.86,0.81,26.11,179,115,24,-9999,3,11.4,0.9,20.8,2.1,-14.5,-13.1,-12.9,-14.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101009,0.15,0.43,0.86,0.91,26.21,180,116,24,-9999,3,11.2,0.8,20.5,1.9,-14.5,-13.1,-12.9,-14.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101010,0.15,0.43,0.86,1.02,26.31,181,117,24,-9999,3,11,0.8,20.3,1.7,-14.5,-13,-12.9,-14.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101011,0.15,0.43,0.86,1.12,26.42,182,118,23,-9999,4,10.8,0.7,20,1.6,-14.5,-13,-12.8,-14.9
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101012,0.15,0.43,0.86,1.22,26.52,184,119,23,-9999,4,10.6,0.6,19.7,1.4,-14.5,-12.9,-12.8,-14.9
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101013,0.15,0.43,0.84,1.32,26.62,186,120,22,-9999,4,10.3,0.4,19.4,1.2,-14.5,-12.9,-12.8,-14.9
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101014,0.15,0.43,0.84,1.42,26.72,187,121,22,-9999,5,10.1,0.3,19.2,1.1,-14.5,-12.9,-12.8,-14.9
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101015,0.15,0.43,0.81,1.52,26.82,189,122,22,-9999,5,9.9,0.2,18.9,0.9,-14.4,-12.9,-12.8,-14.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101016,0.15,0.43,0.81,1.65,26.95,190,123,21,-9999,6,9.7,0,18.6,0.8,-14.4,-12.9,-12.8,-14.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101017,0.15,0.43,0.81,1.75,27.05,191,124,21,-9999,6,9.4,-0.2,18.3,0.6,-14.4,-12.9,-12.8,-14.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101018,0.15,0.41,0.81,1.88,27.18,193,124,20,-9999,7,9.2,-0.3,17.9,0.5,-14.4,-12.9,-12.7,-14.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101019,0.15,0.41,0.79,1.98,27.28,194,125,20,-9999,8,9,-0.5,17.7,0.3,-14.4,-12.9,-12.7,-14.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101020,0.15,0.41,0.79,2.08,27.38,195,125,19,-9999,9,8.8,-0.7,17.3,0.2,-14.4,-12.9,-12.7,-14.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101021,0.15,0.41,0.79,2.21,27.51,197,126,19,-9999,10,8.6,-0.8,17.1,0.1,-14.4,-12.8,-12.7,-14.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101022,0.15,0.38,0.76,2.31,27.61,199,127,18,-9999,11,8.3,-1,16.7,-0.1,-14.4,-12.9,-12.7,-14.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101023,0.15,0.38,0.76,2.44,27.74,201,129,18,-9999,12,8.1,-1.2,16.4,-0.2,-14.4,-12.9,-12.7,-14.7
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101024,0.15,0.38,0.74,2.54,27.84,203,130,18,-9999,14,7.9,-1.4,16.1,-0.3,-14.4,-12.9,-12.7,-14.7
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101025,0.15,0.38,0.74,2.67,27.97,205,132,18,-9999,16,7.6,-1.6,15.7,-0.4,-14.4,-12.9,-12.8,-14.7
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101026,0.15,0.36,0.74,2.79,28.09,207,133,18,-9999,18,7.4,-1.8,15.4,-0.6,-14.4,-12.9,-12.8,-14.7
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101027,0.15,0.36,0.74,2.9,28.19,209,134,18,-9999,20,7.2,-2,15.1,-0.7,-14.4,-12.9,-12.8,-14.7
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101028,0.15,0.36,0.71,3.02,28.32,211,135,18,-9999,22,6.9,-2.2,14.7,-0.9,-14.4,-12.9,-12.8,-14.7
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101029,0.15,0.36,0.71,3.12,28.42,214,136,18,-9999,24,6.7,-2.4,14.4,-1,-14.4,-12.9,-12.8,-14.7
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101030,0.15,0.36,0.71,3.25,28.55,216,138,18,-9999,27,6.4,-2.6,14.1,-1.2,-14.4,-13,-12.8,-14.6
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101031,0.15,0.36,0.71,3.35,28.65,218,139,18,-9999,29,6.2,-2.8,13.7,-1.3,-14.4,-13,-12.9,-14.6
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101101,0.15,0.33,0.69,0.1,28.75,220,139,18,3,32,6,-2.9,13.4,-1.4,-14.4,-13.1,-12.9,-14.6
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101102,0.15,0.33,0.69,0.18,28.83,221,140,17,3,35,5.7,-3.2,13.1,-1.6,-14.4,-13.1,-12.9,-14.6
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101103,0.15,0.33,0.69,0.28,28.93,223,141,17,3,38,5.5,-3.3,12.7,-1.7,-14.4,-13.2,-13,-14.6
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101104,0.15,0.33,0.66,0.36,29.01,224,141,17,3,41,5.2,-3.5,12.4,-1.9,-14.4,-13.2,-13,-14.5
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101105,0.15,0.33,0.66,0.46,29.11,226,141,18,3,45,5,-3.7,12.1,-2.1,-14.4,-13.3,-13.1,-14.5
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101106,0.15,0.3,0.66,0.56,29.21,227,142,17,3,48,4.8,-3.8,11.7,-2.2,-14.4,-13.3,-13.1,-14.4
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101107,0.15,0.3,0.64,0.66,29.31,228,142,17,3,52,4.5,-4,11.4,-2.4,-14.3,-13.4,-13.1,-14.4
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101108,0.15,0.3,0.64,0.76,29.41,229,142,17,3,55,4.3,-4.1,11.1,-2.6,-14.3,-13.4,-13.2,-14.4
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101109,0.15,0.3,0.64,0.89,29.54,230,142,17,3,59,4.1,-4.3,10.8,-2.7,-14.3,-13.4,-13.2,-14.3
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101110,0.15,0.3,0.64,0.99,29.64,230,142,17,3,63,3.8,-4.4,10.5,-2.9,-14.3,-13.5,-13.3,-14.3
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101111,0.15,0.3,0.61,1.09,29.74,231,141,18,3,67,3.6,-4.6,10.2,-3.1,-14.3,-13.6,-13.3,-14.2
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101112,0.15,0.28,0.61,1.22,29.87,231,140,18,3,71,3.3,-4.7,9.9,-3.2,-14.3,-13.6,-13.3,-14.2
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101113,0.15,0.28,0.61,1.32,29.97,231,140,18,4,76,3.1,-4.7,9.6,-3.4,-14.3,-13.7,-13.4,-14.2
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101114,0.13,0.28,0.61,1.42,30.07,231,139,18,4,80,2.8,-4.8,9.3,-3.6,-14.3,-13.7,-13.4,-14.2
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101115,0.13,0.28,0.58,1.55,30.2,231,139,18,4,84,2.6,-4.9,9.1,-3.8,-14.3,-13.7,-13.5,-14.1
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101116,0.13,0.28,0.58,1.65,30.3,231,138,19,4,89,2.4,-5,8.8,-4,-14.3,-13.8,-13.6,-14.1
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101117,0.13,0.28,0.58,1.75,30.4,232,138,19,4,93,2.2,-5.1,8.5,-4.2,-14.3,-13.8,-13.6,-14.1
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101118,0.13,0.28,0.58,1.85,30.51,232,137,19,4,96,1.9,-5.1,8.3,-4.4,-14.3,-13.9,-13.7,-14
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101119,0.13,0.28,0.58,1.96,30.61,232,136,19,4,100,1.7,-5.2,8,-4.6,-14.3,-13.9,-13.7,-14
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101120,0.13,0.28,0.56,2.06,30.71,232,135,20,4,103,1.5,-5.2,7.8,-4.8,-14.3,-13.9,-13.7,-13.9
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101121,0.13,0.28,0.56,2.16,30.81,232,134,20,4,107,1.3,-5.3,7.6,-4.9,-14.3,-14,-13.8,-13.9
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101122,0.13,0.25,0.56,2.26,30.91,232,132,20,4,110,1.1,-5.3,7.3,-5.2,-14.3,-14.1,-13.8,-13.9
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101123,0.13,0.25,0.56,2.36,31.01,232,130,20,4,114,0.9,-5.3,7.1,-5.3,-14.3,-14.1,-13.8,-13.9
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101124,0.13,0.25,0.53,2.44,31.09,231,129,20,4,117,0.7,-5.3,6.9,-5.5,-14.3,-14.1,-13.9,-13.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101125,0.13,0.25,0.53,2.54,31.19,231,128,20,4,121,0.5,-5.3,6.7,-5.7,-14.3,-14.2,-13.9,-13.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101126,0.1,0.25,0.53,2.64,31.29,231,126,20,3,125,0.3,-5.4,6.5,-5.9,-14.2,-14.2,-13.9,-13.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101127,0.1,0.25,0.53,2.74,31.39,230,125,19,3,128,0.1,-5.4,6.3,-6.1,-14.2,-14.2,-13.9,-13.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101128,0.1,0.25,0.51,2.84,31.5,229,123,19,3,131,-0.1,-5.4,6.2,-6.2,-14.2,-14.2,-14,-13.7
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101129,0.1,0.23,0.51,2.92,31.57,228,121,19,3,134,-0.2,-5.4,6,-6.4,-14.2,-14.2,-14,-13.7
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101130,0.1,0.23,0.51,3.02,31.67,227,119,19,3,136,-0.4,-5.4,5.8,-6.6,-14.2,-14.2,-14,-13.7
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101201,0.1,0.23,0.51,0.13,31.8,225,117,18,-9999,139,-0.6,-5.4,5.7,-6.7,-14.2,-14.2,-14,-13.7
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101202,0.1,0.23,0.48,0.23,31.9,223,114,18,-9999,141,-0.7,-5.4,5.5,-6.9,-14.2,-14.2,-14,-13.6
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101203,0.1,0.23,0.48,0.36,32.03,221,111,18,-9999,143,-0.8,-5.4,5.4,-7.1,-14.2,-14.2,-14,-13.6
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101204,0.1,0.2,0.48,0.46,32.13,220,109,17,-9999,145,-1,-5.4,5.2,-7.2,-14.2,-14.1,-14,-13.6
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101205,0.1,0.2,0.48,0.58,32.26,218,107,17,-9999,147,-1.1,-5.4,5.1,-7.3,-14.2,-14.1,-14,-13.5
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101206,0.1,0.2,0.46,0.69,32.36,217,105,17,-9999,149,-1.2,-5.4,4.9,-7.4,-14.2,-14.1,-14,-13.5
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101207,0.1,0.2,0.46,0.79,32.46,216,103,16,-9999,150,-1.4,-5.4,4.8,-7.6,-14.1,-14.1,-13.9,-13.4
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101208,0.1,0.2,0.46,0.86,32.54,215,101,16,-9999,152,-1.5,-5.4,4.7,-7.7,-14.1,-14.1,-13.9,-13.4
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101209,0.1,0.2,0.46,0.97,32.64,214,100,16,-9999,154,-1.6,-5.4,4.6,-7.8,-14.1,-14,-13.9,-13.4
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101210,0.1,0.2,0.46,1.07,32.74,214,98,15,-9999,156,-1.7,-5.4,4.4,-7.8,-14.1,-14,-13.9,-13.4
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101211,0.08,0.2,0.46,1.14,32.82,213,97,15,-9999,157,-1.8,-5.5,4.3,-7.9,-14.1,-14,-13.9,-13.4
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101212,0.08,0.2,0.43,1.22,32.89,213,96,14,-9999,159,-1.9,-5.5,4.2,-8,-14.1,-14,-13.8,-13.3
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101213,0.08,0.18,0.43,1.3,32.97,212,94,13,-9999,160,-2,-5.6,4.1,-8.1,-14.1,-13.9,-13.8,-13.3
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101214,0.08,0.18,0.43,1.37,33.05,212,93,13,-9999,161,-2.1,-5.6,4.1,-8.2,-14,-13.9,-13.8,-13.3
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101215,0.08,0.18,0.43,1.45,33.12,211,92,12,-9999,162,-2.2,-5.6,3.9,-8.2,-14,-13.9,-13.8,-13.3
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101216,0.08,0.18,0.43,1.52,33.2,209,91,12,-9999,164,-2.2,-5.7,3.8,-8.3,-14,-13.9,-13.8,-13.3
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101217,0.08,0.18,0.41,1.57,33.25,208,89,11,0,166,-2.3,-5.7,3.7,-8.3,-13.9,-13.9,-13.7,-13.3
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101218,0.08,0.18,0.41,1.65,33.32,208,89,11,0,167,-2.3,-5.8,3.6,-8.3,-13.9,-13.9,-13.7,-13.2
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101219,0.08,0.18,0.41,1.73,33.4,207,88,10,0,168,-2.4,-5.9,3.6,-8.4,-13.9,-13.9,-13.7,-13.2
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101220,0.08,0.18,0.41,1.8,33.48,205,88,9,0,169,-2.4,-5.9,3.4,-8.4,-13.9,-14,-13.7,-13.2
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101221,0.08,0.18,0.41,1.88,33.55,204,87,9,0,169,-2.5,-6,3.4,-8.4,-13.9,-14,-13.7,-13.2
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101222,0.08,0.18,0.41,1.96,33.63,201,86,8,0,169,-2.6,-6.1,3.3,-8.4,-13.9,-14,-13.7,-13.2
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101223,0.08,0.18,0.43,2.03,33.71,200,85,8,0,168,-2.6,-6.2,3.2,-8.4,-13.9,-14,-13.7,-13.2
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20101224,0.08,0.18,0.43,2.11,33.78,198,85,8,0,167,-2.7,-6.2,3.1,-8.4,-13.9,-14,-13.7,-13.2
